N,P,K,temperature,humidity,ph,rainfall,PlantGrown,ReleaseRate,PolymerCombinations 
11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,Lettuce,0.07, '8.00mL AA+ NR/PVA(8:2)'
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,Potato,0.005, '8.00mL AA+ NR/PVA(9:1)'
12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,Watermelon,0.7, '8.00mL AA+ NR/PVA(6:4)'
5,74,21,16.24469193,21.35793891,5.591704014,66.97053257,Melons,2, '8.00mL AA+ NR/PVA(2:8)'
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,Lettuce,6, '8.00mL AA+ NR/PVA(2:8)'
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,Pears,0.009, '8.00mL AA+ NR/PVA(9:1)'
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,Linseed,0.002, '8.00mL AA+ NR/PVA(9:1)'
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,Moong,4, '8.00mL AA+ NR/PVA(2:8)'
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,Grapes,0.006, '8.00mL AA+ NR/PVA(9:1)'
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,Banana,0.6, '8.00mL AA+ NR/PVA(6:4)'
0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,Linseed,0.008, '8.00mL AA+ NR/PVA(9:1)'
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,sunflower,0.02, '8.00mL AA+ NR/PVA(8:2)'
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,Sesame,5, '8.00mL AA+ NR/PVA(2:8)'
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,Broccoli,0.002, '8.00mL AA+ NR/PVA(9:1)'
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,Cabbage,0.006, '8.00mL AA+ NR/PVA(9:1)'
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,mustard,0.009, '8.00mL AA+ NR/PVA(9:1)'
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,mustard,0.8, '8.00mL AA+ NR/PVA(6:4)'
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,Jute,0.001, '8.00mL AA+ NR/PVA(9:1)'
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,Jute,0.9, '8.00mL AA+ NR/PVA(6:4)'
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,Potato,0.004, '8.00mL AA+ NR/PVA(9:1)'
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,Moong,0.5, '8.00mL AA+ NR/PVA(6:4)'
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,Tea,0.4, '8.00mL AA+ NR/PVA(6:4)'
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,Cauliflower,3, '8.00mL AA+ NR/PVA(2:8)'
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,Moong,0.07, '8.00mL AA+ NR/PVA(8:2)'
30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,Castor,0.2, '8.00mL AA+ NR/PVA(6:4)'
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,Cucumber,0.5, '8.00mL AA+ NR/PVA(6:4)'
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,Linseed,0.3, '8.00mL AA+ NR/PVA(6:4)'
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,Tobacco,0.06, '8.00mL AA+ NR/PVA(8:2)'
32,76,15,28.05153602,63.49802189,7.604110177,43.35795377,Wheat,0.02, 'F4'
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,Soybean,6, 'F2'
38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,Onion,0.09, 'F4'
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,Tea,0.3, '6.00mL AA+ NR/PVA(6:4)'
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,Carrots,0.006, 'F5'
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,Onion,0.07, '6.00mL AA+ NR/PVA(8:2)'
2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,Jute,5, 'F2'
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,Wheat,0.02, '6.00mL AA+ NR/PVA(8:2)'
13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,sunflower,0.3, '6.00mL AA+ NR/PVA(6:4)'
8,58,17,28.75273118,69.15640149,7.286049978,35.15426171,Cauliflower,0.02, 'F4'
6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,Cucumber,0.06, '6.00mL AA+ NR/PVA(8:2)'
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,Castor,0.2, '6.00mL AA+ NR/PVA(6:4)'
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,Banana,0.8, 'F3'
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,Potato,0.005, 'F5'
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,Lobia,0.02, '8.00mL AA+ NR/PVA(8:2)'
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,Cucumber,0.06, '6.00mL AA+ NR/PVA(8:2)'
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,Castor,6, 'F2'
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,Wheat,0.006, 'F5'
22,67,22,29.03017561,64.49166566,7.475926645,54.9393771,Cucumber,0.1, 'F3'
3,78,18,20.21368219,68.65257685,6.887130053,50.89732989,Cauliflower,8, '6.00mL AA+ NR/PVA(2:8)'
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,Watermelon,5, 'F2'
13,61,24,18.29783597,69.6897615,7.629910253,49.39111479,Banana,0.8, 'F3'
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,Apple,0.1, 'F3'
4,61,21,24.84063998,60.09116626,6.75020529,48.77790371,Onion,0.7, '6.00mL AA+ NR/PVA(6:4)'
9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,sunflower,0.006, 'F5'
18,66,22,25.87990287,67.55109024,6.347379185,47.89645224,Linseed,4, '6.00mL AA+ NR/PVA(2:8)'
32,56,18,20.0467711,65.84395319,7.135251532,46.05333124,Melons,1, 'F2'
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,Tomato,0.6, 'F3'
15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,Linseed,0.02, 'F4'
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,Apple,0.005, 'F5'
30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,Chana,0.002, '6.00mL AA+ NR/PVA(9:1)'
3,63,16,24.38041875,61.18458224,6.868881708,53.13946695,Wheat,2, '6.00mL AA+ NR/PVA(2:8)'
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,Tobacco,0.9, 'F3'
10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,Lettuce,0.006, '6.00mL AA+ NR/PVA(9:1)'
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,Wheat,0.08, 'F4'
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,Groundnut,0.009, 'F5'
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,mustard,0.7, '6.00mL AA+ NR/PVA(6:4)'
18,57,21,27.37659643,63.93927841,6.155915975,49.47371773,Carrots,0.9, '6.00mL AA+ NR/PVA(6:4)'
31,58,15,28.31886863,60.19461399,6.167855382,45.36521251,Masoor,0.006, '6.00mL AA+ NR/PVA(9:1)'
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,Pears,0.003, '6.00mL AA+ NR/PVA(9:1)'
5,65,19,18.28072173,68.10365387,6.978361689,48.80253285,Banana,0.2, '6.00mL AA+ NR/PVA(6:4)'
16,65,19,27.61204997,69.29786244,7.043160241,42.72374404,Lettuce,0.6, 'F3'
34,65,19,23.43974653,63.22011726,5.94239222,45.40277297,Apple,0.5, '8.00mL AA+ NR/PVA(6:4)'
14,69,19,20.95628486,63.68128841,7.239455147,52.39881209,Coffee,8, 'F2'
22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,Broccoli,0.008, '6.00mL AA+ NR/PVA(9:1)'
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,Rice,0.008, '6.00mL AA+ NR/PVA(9:1)'
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,sunflower,0.04, 'F4'
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,Tobacco,0.4, '6.00mL AA+ NR/PVA(6:4)'
27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,Lobia,8, '6.00mL AA+ NR/PVA(2:8)'
24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,Sugarcane,0.09, '6.00mL AA+ NR/PVA(8:2)'
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,Urad,4, '6.00mL AA+ NR/PVA(2:8)'
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,Cucumber,0.01, 'F4'
12,58,23,21.74600081,63.39503184,6.765091462,50.43306085,Cabbage,0.09, '6.00mL AA+ NR/PVA(8:2)'
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,Cabbage,0.01, '8.00mL AA+ NR/PVA(8:2)'
6,68,18,24.388717,62.50453062,6.711341147,47.26052494,sunflower,0.04, '6.00mL AA+ NR/PVA(8:2)'
10,79,20,24.98287462,66.895409,6.379881442,38.21370568,Rice,0.005, '6.00mL AA+ NR/PVA(9:1)'
38,77,22,28.234829,69.3159965,6.313284268,35.36831423,Melons,0.9, '6.00mL AA+ NR/PVA(6:4)'
17,74,17,26.03026959,69.55863145,7.393210848,37.11395801,Melons,0.3, 'F3'
26,68,24,28.04849594,64.07691942,7.504930973,37.15824966,Strawberries,0.03, 'F4'
23,75,17,24.87425505,64.00213929,7.198076286,48.28137482,Rice,0.7, 'F3'
32,78,22,23.97081395,62.35557553,7.007037515,53.40906048,Watermelon,0.3, 'F3'
19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,Oranges,1, '6.00mL AA+ NR/PVA(2:8)'
22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,Cauliflower,0.1, '6.00mL AA+ NR/PVA(6:4)'
28,69,16,29.77013109,66.29327012,6.547361618,35.69674138,Pumpkins,0.04, '6.00mL AA+ NR/PVA(8:2)'
1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,Jute,0.8, '6.00mL AA+ NR/PVA(6:4)'
12,67,23,25.62896213,63.14909763,6.585020303,45.49683991,Groundnut,0.04, '6.00mL AA+ NR/PVA(8:2)'
36,67,20,20.39078312,60.47528931,6.924042372,53.31508572,Soybean,0.8, '6.00mL AA+ NR/PVA(6:4)'
28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,Lobia,1, 'F2'
12,71,19,24.91079638,60.71367427,7.142611056,42.19740397,Moong,0.03, 'F4'
22,68,16,27.70496805,63.20915034,7.74672376,37.46160727,Cucumber,0.005, 'F5'
26,66,22,18.06486101,65.1034354,6.300479414,51.54922825,Grapes,0.08, '6.00mL AA+ NR/PVA(8:2)'
16,65,16,18.13027797,62.45851612,6.078724107,50.6128521,Carrots,0.002, '6.00mL AA+ NR/PVA(9:1)'
14,59,22,23.82723528,67.89815262,6.76660668,46.90725077,Cucumber,2, '6.00mL AA+ NR/PVA(2:8)'
33,59,19,23.19305333,62.74710773,7.641024177,49.55213308,Arhar,0.3, 'F3'
21,63,17,25.08966129,68.17543102,6.559681838,41.45486619,Coffee,0.008, '6.00mL AA+ NR/PVA(9:1)'
0,69,21,25.86928193,61.88321072,7.072923306,36.68284038,Cauliflower,0.001, 'F5'
10,75,17,18.43966037,68.05394959,7.732194788,39.00992137,Grapes,0.04, 'F4'
30,61,18,27.14911056,67.02664337,6.157782589,52.50812701,Masoor,0.8, '6.00mL AA+ NR/PVA(6:4)'
0,74,17,23.33375853,64.50515776,7.240988401,47.01510708,Broccoli,0.005, 'F5'
35,74,22,26.7230014,62.96841833,6.898905799,42.87274897,sunflower,2, '6.00mL AA+ NR/PVA(2:8)'
7,63,24,19.55750776,64.45268309,6.818681086,53.04669416,Moong,0.04, '6.00mL AA+ NR/PVA(8:2)'
9,56,17,26.13708256,66.7729209,6.261937875,46.48280681,Grapes,0.004, '6.00mL AA+ NR/PVA(9:1)'
14,74,15,27.99990346,65.57653373,6.493036868,49.94043064,Lobia,0.8, '6.00mL AA+ NR/PVA(6:4)'
14,76,20,29.05941162,62.10652364,7.042474679,36.5011366,Oranges,0.08, 'F4'
36,65,16,25.71269843,64.1123333,7.692013657,50.17067771,Tobacco,0.009, 'F5'
28,67,21,21.79792649,63.73086065,6.250994223,46.62370222,Jute,0.004, '6.00mL AA+ NR/PVA(9:1)'
28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,Wheat,0.09, '6.00mL AA+ NR/PVA(8:2)'
40,61,22,20.94981756,65.8108757,7.002216044,44.23913012,Rajma,0.03, 'F4'
10,70,19,24.84918386,68.98088448,7.272427638,41.61080544,Onion,8, 'F2'
12,80,19,21.91041045,65.21662467,5.962001484,36.10211371,Pears,0.008, '8.00mL AA+ NR/PVA(9:1)'
37,77,20,25.93381964,68.70533022,7.080506001,51.02372773,Onion,0.005, 'F5'
0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,Watermelon,1, '6.00mL AA+ NR/PVA(2:8)'
7,73,25,27.52185591,63.13215259,7.28805662,45.20841071,Jute,0.7, 'F3'
10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,Castor,2, 'F2'
39,70,15,20.76774783,63.90164154,6.366355781,47.9271552,Jute,0.03, '6.00mL AA+ NR/PVA(8:2)'
26,56,22,23.05276444,60.424786,7.011121216,52.60285259,Masoor,0.08, 'F4'
9,77,17,21.65845777,63.58337146,6.280725549,38.07659414,Lobia,0.04, '6.00mL AA+ NR/PVA(8:2)'
4,59,19,26.25070298,67.62779652,7.621494566,40.8106299,Banana,6, 'F2'
34,73,15,20.97195263,63.83179889,7.630424083,53.10207889,Strawberries,0.04, 'F4'
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,Cabbage,0.009, 'F5'
71,54,16,22.61359953,63.69070564,5.749914421,87.75953857,Melons,0.06, '8.00mL AA+ NR/PVA(8:2)'
61,44,17,26.10018422,71.57476937,6.931756558,102.2662445,Lettuce,0.04, '6.00mL AA+ NR/PVA(8:2)'
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,Lobia,3, '6.00mL AA+ NR/PVA(2:8)'
73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,Apple,0.9, '6.00mL AA+ NR/PVA(6:4)'
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,Cabbage,0.08, '8.00mL AA+ NR/PVA(8:2)'
68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,Onion,0.01, '6.00mL AA+ NR/PVA(8:2)'
93,41,17,25.6217169,66.50415474,6.047906679,105.4654703,Grapes,5, '6.00mL AA+ NR/PVA(2:8)'
89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,mustard,0.08, '8.00mL AA+ NR/PVA(8:2)'
76,44,17,20.41683147,62.5542482,5.855442401,65.27798457,Banana,5, '8.00mL AA+ NR/PVA(2:8)'
67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,Potato,0.001, '8.00mL AA+ NR/PVA(9:1)'
70,44,19,23.31689124,73.4541537,5.852607099,94.29712821,Watermelon,0.04, '8.00mL AA+ NR/PVA(8:2)'
90,49,21,24.84016732,68.3584573,6.472523287,74.05474936,Spinach,0.02, '6.00mL AA+ NR/PVA(8:2)'
62,52,16,22.27526694,58.84015925,6.967057762,63.87020584,Carrots,0.6, '6.00mL AA+ NR/PVA(6:4)'
92,44,16,18.87751445,65.76816093,6.082973754,94.76189431,Pumpkins,0.04, '6.00mL AA+ NR/PVA(8:2)'
66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,Cauliflower,0.04, '8.00mL AA+ NR/PVA(8:2)'
63,58,22,18.25405352,55.28220433,6.204747653,63.72358154,Pears,0.008, '6.00mL AA+ NR/PVA(9:1)'
70,47,17,24.6129118,70.4162444,6.600827017,104.1626147,Chana,7, '6.00mL AA+ NR/PVA(2:8)'
61,41,17,25.1420613,65.26185135,6.021902237,76.68456006,Urad,0.005, '6.00mL AA+ NR/PVA(9:1)'
66,53,19,23.09348056,60.1159381,6.033550195,65.49730729,Broccoli,0.05, '6.00mL AA+ NR/PVA(8:2)'
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,Moong,0.7, '6.00mL AA+ NR/PVA(6:4)'
77,57,21,24.9321581,73.80435276,6.550563823,79.74078719,Watermelon,6, '6.00mL AA+ NR/PVA(2:8)'
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,Cabbage,2, '8.00mL AA+ NR/PVA(2:8)'
74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,Tobacco,4, '6.00mL AA+ NR/PVA(2:8)'
83,45,21,18.83344471,58.75082029,5.716222912,79.7532896,Sugarcane,0.6, '8.00mL AA+ NR/PVA(6:4)'
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,Sugarcane,0.04, '8.00mL AA+ NR/PVA(8:2)'
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,Carrots,2, '6.00mL AA+ NR/PVA(2:8)'
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,Chana,0.6, '8.00mL AA+ NR/PVA(6:4)'
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,Sugarcane,0.7, '8.00mL AA+ NR/PVA(6:4)'
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,Wheat,0.005, '8.00mL AA+ NR/PVA(9:1)'
87,54,20,25.61707368,63.4711755,6.576418207,108.8303762,Jute,0.8, '6.00mL AA+ NR/PVA(6:4)'
87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,sunflower,4, '6.00mL AA+ NR/PVA(2:8)'
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,Pumpkins,0.03, '6.00mL AA+ NR/PVA(8:2)'
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,Groundnut,0.4, '6.00mL AA+ NR/PVA(6:4)'
64,35,23,23.02038334,61.89472002,5.680361038,63.03843397,Sugarcane,0.04, '8.00mL AA+ NR/PVA(8:2)'
60,46,22,24.89364635,65.61418761,6.625404348,87.9298085,Groundnut,0.5, '6.00mL AA+ NR/PVA(6:4)'
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,Urad,0.6, '6.00mL AA+ NR/PVA(6:4)'
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,Wheat,0.08, '8.00mL AA+ NR/PVA(8:2)'
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,Cucumber,0.08, '6.00mL AA+ NR/PVA(8:2)'
98,35,18,23.79746068,74.82913698,6.252797548,91.76337172,Chana,0.002, '6.00mL AA+ NR/PVA(9:1)'
76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,Castor,8, '6.00mL AA+ NR/PVA(2:8)'
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,Urad,0.4, '6.00mL AA+ NR/PVA(6:4)'
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,Coffee,0.3, '8.00mL AA+ NR/PVA(6:4)'
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,Cucumber,0.003, '6.00mL AA+ NR/PVA(9:1)'
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,Pumpkins,0.5, '8.00mL AA+ NR/PVA(6:4)'
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,Melons,5, '6.00mL AA+ NR/PVA(2:8)'
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,Tobacco,0.6, '6.00mL AA+ NR/PVA(6:4)'
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,Potato,0.001, '6.00mL AA+ NR/PVA(9:1)'
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,Tea,0.6, '6.00mL AA+ NR/PVA(6:4)'
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,Chana,0.008, '6.00mL AA+ NR/PVA(9:1)'
63,43,17,19.28889933,65.47050802,6.807487794,71.3195307,Coffee,0.02, '6.00mL AA+ NR/PVA(8:2)'
99,36,20,20.57981887,65.34583901,6.671085817,78.34604471,Linseed,0.006, '6.00mL AA+ NR/PVA(9:1)'
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,mustard,0.03, '6.00mL AA+ NR/PVA(8:2)'
87,60,23,20.27317074,63.91281869,6.439071996,62.50351892,Potato,0.005, '6.00mL AA+ NR/PVA(9:1)'
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,Castor,0.007, '6.00mL AA+ NR/PVA(9:1)'
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,Carrots,0.7, '8.00mL AA+ NR/PVA(6:4)'
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,Tomato,0.7, '8.00mL AA+ NR/PVA(6:4)'
84,44,21,21.869274,61.91044947,5.850439831,107.2681929,Lettuce,0.01, '8.00mL AA+ NR/PVA(8:2)'
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,Tomato,0.002, '8.00mL AA+ NR/PVA(9:1)'
66,44,20,19.0781471,69.02298571,6.740000688,80.72515943,Masoor,0.009, '6.00mL AA+ NR/PVA(9:1)'
63,35,16,22.02720976,65.35549924,6.272417541,83.73280082,Pumpkins,0.04, '6.00mL AA+ NR/PVA(8:2)'
79,45,20,23.80546189,59.24537979,5.715208817,89.9622014,Sesame,0.08, '8.00mL AA+ NR/PVA(8:2)'
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,Oranges,0.07, '8.00mL AA+ NR/PVA(8:2)'
67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,Rajma,6, '8.00mL AA+ NR/PVA(2:8)'
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,Urad,0.05, '8.00mL AA+ NR/PVA(8:2)'
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,Lobia,0.07, '8.00mL AA+ NR/PVA(8:2)'
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,Cucumber,0.09, '6.00mL AA+ NR/PVA(8:2)'
81,45,23,19.32666088,68.034493,6.192360003,84.22969177,Rice,0.04, '6.00mL AA+ NR/PVA(8:2)'
73,45,21,24.60532218,73.58868502,6.636803223,96.59195302,Banana,0.003, '6.00mL AA+ NR/PVA(9:1)'
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,Linseed,0.4, '8.00mL AA+ NR/PVA(6:4)'
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,Pears,0.06, '6.00mL AA+ NR/PVA(8:2)'
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,Onion,0.07, '6.00mL AA+ NR/PVA(8:2)'
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,Coffee,0.004, '6.00mL AA+ NR/PVA(9:1)'
86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,Banana,0.02, '8.00mL AA+ NR/PVA(8:2)'
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,Tea,0.003, '8.00mL AA+ NR/PVA(9:1)'
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,Jute,0.08, '6.00mL AA+ NR/PVA(8:2)'
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,Sesame,0.007, '8.00mL AA+ NR/PVA(9:1)'
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,Apple,3, '6.00mL AA+ NR/PVA(2:8)'
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,Rice,0.8, '8.00mL AA+ NR/PVA(6:4)'
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,Wheat,0.03, '8.00mL AA+ NR/PVA(8:2)'
99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,Cabbage,7, '6.00mL AA+ NR/PVA(2:8)'
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,Coffee,0.07, '6.00mL AA+ NR/PVA(8:2)'
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,Cucumber,0.4, '6.00mL AA+ NR/PVA(6:4)'
60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,Soybean,7, '6.00mL AA+ NR/PVA(2:8)'
71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,sunflower,0.003, '8.00mL AA+ NR/PVA(9:1)'
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,Wheat,0.8, '6.00mL AA+ NR/PVA(6:4)'
88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,Carrots,8, '6.00mL AA+ NR/PVA(2:8)'
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,sunflower,6, '6.00mL AA+ NR/PVA(2:8)'
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,Masoor,4, '6.00mL AA+ NR/PVA(2:8)'
78,58,15,25.00933355,67.816568,6.528631266,62.91359494,Melons,0.009, '6.00mL AA+ NR/PVA(9:1)'
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,Groundnut,0.5, '8.00mL AA+ NR/PVA(6:4)'
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,Apple,0.06, '6.00mL AA+ NR/PVA(8:2)'
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,Chana,0.04, '6.00mL AA+ NR/PVA(8:2)'
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,Cauliflower,0.07, '6.00mL AA+ NR/PVA(8:2)'
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,Spinach,0.03, '6.00mL AA+ NR/PVA(8:2)'
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,Sesame,0.03, '6.00mL AA+ NR/PVA(8:2)'
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,Cabbage,0.001, '6.00mL AA+ NR/PVA(9:1)'
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,Sesame,0.007, '6.00mL AA+ NR/PVA(9:1)'
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,Grapes,0.06, '6.00mL AA+ NR/PVA(8:2)'
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,Tea,5, '6.00mL AA+ NR/PVA(2:8)'
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,Lettuce,0.03, '6.00mL AA+ NR/PVA(8:2)'
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,Masoor,0.01, '8.00mL AA+ NR/PVA(8:2)'
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,Groundnut,0.4, '10.00mL AA+ NR/PVA(6:4)'
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,Apple,0.009, '8.00mL AA+ NR/PVA(9:1)'
25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,Melons,1, '8.00mL AA+ NR/PVA(2:8)'
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,Pumpkins,0.2, '6.00mL AA+ NR/PVA(6:4)'
20,19,35,34.17719782,50.62161586,6.113935087,98.00687989,Oranges,8, '6.00mL AA+ NR/PVA(2:8)'
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,Melons,7, '8.00mL AA+ NR/PVA(2:8)'
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,Lobia,0.05, '8.00mL AA+ NR/PVA(8:2)'
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,Tea,0.03, '8.00mL AA+ NR/PVA(8:2)'
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,Melons,0.1, '8.00mL AA+ NR/PVA(6:4)'
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,Castor,0.03, '10.00mL AA+ NR/PVA(8:2)'
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,Arhar,0.006, '8.00mL AA+ NR/PVA(9:1)'
